Epoch, training loss, validation loss, validation accuracy, ,,
630,1.503272,1.519097,0.651000, ,,
631,1.498809,1.514258,0.654000, ,,
632,1.494594,1.509778,0.652000, ,,
633,1.489890,1.505444,0.660000, ,,
634,1.485234,1.501126,0.657000, ,,
635,1.480444,1.496240,0.655000, ,,
636,1.475445,1.491961,0.657000, ,,
637,1.471025,1.488183,0.654000, ,,
638,1.465914,1.482633,0.664000, ,,
639,1.461782,1.478813,0.665000, ,,
640,1.456588,1.473948,0.658000, ,,
641,1.452135,1.469289,0.657000, ,,
642,1.447503,1.465545,0.658000, ,,
643,1.442839,1.461100,0.660000, ,,
644,1.437960,1.456660,0.668000, ,,
645,1.433619,1.451973,0.656000, ,,
646,1.428766,1.447649,0.678000, ,,
647,1.424025,1.443083,0.659000, ,,
648,1.418919,1.437958,0.659000, ,,
649,1.414470,1.434115,0.658000, ,,
650,1.409590,1.429431,0.665000, ,,
651,1.405393,1.425958,0.673000, ,,
652,1.400465,1.420110,0.656000, ,,
653,1.395481,1.416153,0.660000, ,,
654,1.391066,1.412058,0.679000, ,,
655,1.386430,1.406923,0.674000, ,,
656,1.381709,1.402150,0.665000, ,,
657,1.377199,1.398263,0.682000, ,,
658,1.372386,1.393832,0.676000, ,,
659,1.367316,1.389654,0.660000, ,,
