Epoch, training loss, validation loss, validation accuracy, ,,
659,0.149975,0.303834,0.913000, ,,
660,0.149833,0.303802,0.913000, ,,
661,0.149613,0.303884,0.913000, ,,
662,0.149364,0.303981,0.913000, ,,
663,0.149107,0.303958,0.913000, ,,
664,0.148961,0.304102,0.913000, ,,
665,0.148659,0.304101,0.913000, ,,
666,0.148524,0.303937,0.913000, ,,
667,0.148308,0.304038,0.913000, ,,
668,0.148104,0.303844,0.913000, ,,
669,0.147855,0.303742,0.913000, ,,
670,0.147634,0.304007,0.914000, ,,
671,0.147364,0.304082,0.913000, ,,
672,0.147149,0.304064,0.913000, ,,
673,0.146947,0.304024,0.913000, ,,
674,0.146726,0.303944,0.913000, ,,
675,0.146535,0.303972,0.913000, ,,
676,0.146319,0.303827,0.914000, ,,
677,0.146091,0.303843,0.914000, ,,
678,0.145941,0.304046,0.914000, ,,
679,0.145694,0.303947,0.914000, ,,
680,0.145468,0.303873,0.914000, ,,
681,0.145266,0.303719,0.914000, ,,
682,0.145027,0.303681,0.914000, ,,
683,0.144806,0.303840,0.915000, ,,
684,0.144620,0.303887,0.915000, ,,
685,0.144404,0.303802,0.915000, ,,
686,0.144179,0.304087,0.915000, ,,
687,0.143985,0.304013,0.915000, ,,
688,0.143756,0.303778,0.914000, ,,
689,0.143588,0.303898,0.915000, ,,
690,0.143382,0.303698,0.914000, ,,
691,0.143129,0.303809,0.915000, ,,
692,0.142972,0.304023,0.915000, ,,
693,0.142793,0.303935,0.915000, ,,
694,0.142502,0.303901,0.915000, ,,
695,0.142330,0.303797,0.915000, ,,
696,0.142090,0.303945,0.915000, ,,
697,0.141882,0.303959,0.915000, ,,
698,0.141688,0.303875,0.915000, ,,
699,0.141504,0.303899,0.915000, ,,
700,0.141289,0.303805,0.916000, ,,
701,0.141054,0.303925,0.915000, ,,
702,0.140865,0.303871,0.915000, ,,
703,0.140665,0.303788,0.915000, ,,
704,0.140446,0.303966,0.915000, ,,
705,0.140260,0.304019,0.915000, ,,
706,0.140117,0.304122,0.915000, ,,
707,0.139843,0.303947,0.915000, ,,
708,0.139633,0.303759,0.916000, ,,
709,0.139444,0.303947,0.916000, ,,
710,0.139233,0.303735,0.916000, ,,
711,0.139030,0.303918,0.915000, ,,
712,0.138817,0.303952,0.916000, ,,
713,0.138615,0.303931,0.916000, ,,
714,0.138411,0.304204,0.916000, ,,
715,0.138190,0.304024,0.916000, ,,
716,0.138037,0.303954,0.916000, ,,
717,0.137792,0.303926,0.916000, ,,
718,0.137583,0.303958,0.916000, ,,
719,0.137429,0.304154,0.916000, ,,
720,0.137196,0.303889,0.916000, ,,
721,0.137022,0.303886,0.916000, ,,
722,0.136813,0.303997,0.916000, ,,
723,0.136640,0.303834,0.916000, ,,
724,0.136417,0.304223,0.916000, ,,
725,0.136203,0.304047,0.916000, ,,
726,0.136106,0.303912,0.918000, ,,
727,0.135759,0.303985,0.917000, ,,
728,0.135596,0.304249,0.916000, ,,
729,0.135383,0.304238,0.916000, ,,
730,0.135223,0.304245,0.916000, ,,
731,0.135010,0.303942,0.916000, ,,
732,0.134792,0.303829,0.918000, ,,
733,0.134627,0.304041,0.918000, ,,
734,0.134474,0.304147,0.917000, ,,
735,0.134164,0.304263,0.917000, ,,
736,0.133990,0.304217,0.917000, ,,
737,0.133804,0.304228,0.917000, ,,
738,0.133602,0.304329,0.917000, ,,
739,0.133391,0.304196,0.918000, ,,
740,0.133274,0.304191,0.917000, ,,
741,0.133015,0.304292,0.918000, ,,
742,0.132861,0.304330,0.917000, ,,
743,0.132603,0.304144,0.918000, ,,
744,0.132448,0.304089,0.918000, ,,
745,0.132252,0.304181,0.918000, ,,
746,0.132076,0.304350,0.918000, ,,
747,0.131848,0.304344,0.918000, ,,
748,0.131726,0.304184,0.918000, ,,
749,0.131478,0.304342,0.918000, ,,
750,0.131294,0.304397,0.918000, ,,
751,0.131060,0.304199,0.918000, ,,
752,0.130914,0.304148,0.918000, ,,
753,0.130696,0.304313,0.918000, ,,
754,0.130513,0.304294,0.918000, ,,
755,0.130318,0.304279,0.918000, ,,
756,0.130086,0.304423,0.918000, ,,
757,0.129927,0.304588,0.918000, ,,
758,0.129744,0.304517,0.918000, ,,
759,0.129546,0.304445,0.918000, ,,
760,0.129360,0.304570,0.918000, ,,
761,0.129171,0.304421,0.918000, ,,
762,0.129027,0.304485,0.918000, ,,
763,0.128786,0.304432,0.918000, ,,
764,0.128608,0.304440,0.917000, ,,
765,0.128408,0.304489,0.918000, ,,
766,0.128246,0.304487,0.918000, ,,
767,0.128019,0.304537,0.918000, ,,
768,0.127866,0.304555,0.918000, ,,
769,0.127674,0.304650,0.918000, ,,
770,0.127431,0.304740,0.918000, ,,
771,0.127296,0.304544,0.918000, ,,
772,0.127049,0.304667,0.918000, ,,
773,0.126976,0.304664,0.918000, ,,
774,0.126685,0.304812,0.918000, ,,
775,0.126554,0.304823,0.918000, ,,
776,0.126356,0.304788,0.918000, ,,
777,0.126136,0.304572,0.918000, ,,
778,0.125979,0.304445,0.917000, ,,
779,0.125778,0.304530,0.918000, ,,
780,0.125583,0.305002,0.918000, ,,
781,0.125461,0.304962,0.918000, ,,
782,0.125234,0.304849,0.918000, ,,
783,0.125024,0.304716,0.918000, ,,
784,0.124874,0.304773,0.918000, ,,
785,0.124713,0.304793,0.918000, ,,
786,0.124491,0.304890,0.918000, ,,
787,0.124294,0.304820,0.918000, ,,
788,0.124202,0.304697,0.917000, ,,
789,0.123936,0.305052,0.918000, ,,
790,0.123744,0.305129,0.918000, ,,
791,0.123575,0.305154,0.918000, ,,
792,0.123437,0.304857,0.918000, ,,
793,0.123207,0.304842,0.918000, ,,
794,0.123047,0.304951,0.918000, ,,
795,0.122835,0.305082,0.918000, ,,
796,0.122742,0.305269,0.918000, ,,
797,0.122514,0.305329,0.918000, ,,
798,0.122304,0.305075,0.918000, ,,
799,0.122120,0.304961,0.917000, ,,
800,0.121945,0.305108,0.918000, ,,
801,0.121798,0.305320,0.918000, ,,
802,0.121575,0.305029,0.918000, ,,
803,0.121403,0.305212,0.918000, ,,
804,0.121198,0.305319,0.918000, ,,
805,0.121030,0.305269,0.918000, ,,
806,0.120874,0.305355,0.918000, ,,
807,0.120652,0.305184,0.918000, ,,
808,0.120548,0.305415,0.918000, ,,
809,0.120332,0.305342,0.917000, ,,
810,0.120167,0.305226,0.918000, ,,
811,0.119975,0.305233,0.918000, ,,
812,0.119828,0.305207,0.918000, ,,
813,0.119623,0.305389,0.918000, ,,
814,0.119402,0.305470,0.918000, ,,
815,0.119309,0.305538,0.917000, ,,
816,0.119086,0.305527,0.918000, ,,
817,0.118931,0.305634,0.918000, ,,
818,0.118715,0.305603,0.918000, ,,
819,0.118598,0.305523,0.918000, ,,
820,0.118377,0.305566,0.918000, ,,
821,0.118187,0.305539,0.917000, ,,
822,0.118022,0.305608,0.917000, ,,
823,0.117801,0.305576,0.918000, ,,
824,0.117733,0.305669,0.918000, ,,
825,0.117497,0.305679,0.918000, ,,
826,0.117301,0.305783,0.918000, ,,
827,0.117150,0.305796,0.918000, ,,
828,0.116963,0.305726,0.918000, ,,
829,0.116776,0.305755,0.918000, ,,
830,0.116667,0.305889,0.918000, ,,
831,0.116476,0.306052,0.918000, ,,
832,0.116267,0.306050,0.918000, ,,
833,0.116141,0.305876,0.917000, ,,
834,0.115937,0.306069,0.918000, ,,
835,0.115747,0.305865,0.918000, ,,
836,0.115662,0.306087,0.918000, ,,
837,0.115398,0.306099,0.918000, ,,
838,0.115255,0.305942,0.918000, ,,
839,0.115082,0.305930,0.918000, ,,
840,0.114900,0.306198,0.918000, ,,
841,0.114757,0.306125,0.918000, ,,
842,0.114582,0.305872,0.917000, ,,
843,0.114454,0.306079,0.918000, ,,
844,0.114227,0.306214,0.918000, ,,
845,0.114080,0.306297,0.918000, ,,
846,0.113883,0.306479,0.918000, ,,
847,0.113755,0.306298,0.918000, ,,
848,0.113526,0.306327,0.918000, ,,
849,0.113351,0.306322,0.918000, ,,
850,0.113188,0.306225,0.918000, ,,
851,0.113058,0.306368,0.918000, ,,
852,0.112840,0.306389,0.918000, ,,
853,0.112660,0.306577,0.918000, ,,
854,0.112561,0.306578,0.917000, ,,
855,0.112363,0.306551,0.918000, ,,
856,0.112194,0.306508,0.918000, ,,
857,0.112038,0.306661,0.917000, ,,
858,0.111845,0.306566,0.918000, ,,
859,0.111669,0.306593,0.918000, ,,
860,0.111531,0.306730,0.918000, ,,
861,0.111355,0.306906,0.917000, ,,
862,0.111194,0.306747,0.917000, ,,
863,0.111050,0.306938,0.917000, ,,
864,0.110893,0.306677,0.917000, ,,
865,0.110716,0.306637,0.917000, ,,
866,0.110580,0.306880,0.917000, ,,
867,0.110391,0.306846,0.917000, ,,
868,0.110172,0.306793,0.917000, ,,
869,0.110006,0.306793,0.916000, ,,
870,0.109840,0.306928,0.917000, ,,
871,0.109699,0.306909,0.916000, ,,
872,0.109529,0.306985,0.917000, ,,
873,0.109369,0.307107,0.917000, ,,
874,0.109204,0.307073,0.917000, ,,
875,0.109037,0.307006,0.917000, ,,
876,0.108866,0.307234,0.917000, ,,
877,0.108721,0.307363,0.917000, ,,
878,0.108546,0.307310,0.917000, ,,
879,0.108390,0.307445,0.917000, ,,
880,0.108198,0.307197,0.917000, ,,
881,0.108063,0.307221,0.917000, ,,
882,0.107855,0.307237,0.917000, ,,
883,0.107728,0.307319,0.917000, ,,
884,0.107586,0.307207,0.917000, ,,
885,0.107407,0.307394,0.917000, ,,
886,0.107232,0.307538,0.917000, ,,
887,0.107106,0.307762,0.917000, ,,
888,0.106950,0.307694,0.917000, ,,
889,0.106755,0.307612,0.917000, ,,
890,0.106604,0.307615,0.916000, ,,
891,0.106481,0.307440,0.915000, ,,
892,0.106316,0.307428,0.917000, ,,
893,0.106101,0.307535,0.917000, ,,
894,0.105985,0.307795,0.917000, ,,
895,0.105823,0.307777,0.917000, ,,
896,0.105657,0.307811,0.917000, ,,
897,0.105521,0.307703,0.917000, ,,
898,0.105379,0.307654,0.916000, ,,
899,0.105171,0.307869,0.917000, ,,
900,0.105038,0.308019,0.917000, ,,
901,0.104877,0.308086,0.917000, ,,
902,0.104708,0.308110,0.917000, ,,
903,0.104552,0.308008,0.916000, ,,
904,0.104398,0.308186,0.916000, ,,
905,0.104252,0.307930,0.915000, ,,
906,0.104067,0.308077,0.916000, ,,
907,0.103910,0.308151,0.916000, ,,
908,0.103743,0.308228,0.916000, ,,
909,0.103607,0.308146,0.916000, ,,
910,0.103434,0.308230,0.917000, ,,
911,0.103303,0.308221,0.916000, ,,
912,0.103148,0.308143,0.916000, ,,
913,0.103002,0.308408,0.916000, ,,
914,0.102822,0.308502,0.916000, ,,
915,0.102641,0.308532,0.917000, ,,
916,0.102512,0.308471,0.917000, ,,
917,0.102364,0.308464,0.916000, ,,
918,0.102184,0.308465,0.916000, ,,
919,0.102052,0.308616,0.916000, ,,
920,0.101928,0.308556,0.916000, ,,
921,0.101763,0.308451,0.916000, ,,
922,0.101633,0.308550,0.916000, ,,
923,0.101473,0.308775,0.916000, ,,
924,0.101266,0.308912,0.916000, ,,
925,0.101127,0.308854,0.917000, ,,
926,0.100966,0.308830,0.916000, ,,
927,0.100839,0.308776,0.917000, ,,
928,0.100672,0.308898,0.916000, ,,
929,0.100550,0.308888,0.916000, ,,
930,0.100379,0.309033,0.917000, ,,
931,0.100214,0.309201,0.916000, ,,
932,0.100081,0.308856,0.916000, ,,
933,0.099942,0.308898,0.917000, ,,
934,0.099764,0.309066,0.917000, ,,
935,0.099626,0.309341,0.917000, ,,
936,0.099477,0.309279,0.917000, ,,
937,0.099343,0.309151,0.917000, ,,
938,0.099188,0.309144,0.917000, ,,
939,0.099048,0.309215,0.916000, ,,
940,0.098862,0.309512,0.916000, ,,
941,0.098718,0.309474,0.917000, ,,
942,0.098563,0.309506,0.917000, ,,
943,0.098403,0.309460,0.917000, ,,
944,0.098266,0.309518,0.917000, ,,
945,0.098111,0.309533,0.917000, ,,
946,0.097979,0.309484,0.917000, ,,
947,0.097829,0.309586,0.917000, ,,
948,0.097646,0.309739,0.916000, ,,
949,0.097537,0.309924,0.916000, ,,
950,0.097393,0.309747,0.916000, ,,
951,0.097210,0.309852,0.916000, ,,
952,0.097100,0.309644,0.916000, ,,
953,0.096925,0.309811,0.916000, ,,
954,0.096801,0.309902,0.917000, ,,
955,0.096632,0.309916,0.916000, ,,
956,0.096505,0.309829,0.916000, ,,
957,0.096396,0.309956,0.916000, ,,
958,0.096194,0.309993,0.917000, ,,
959,0.096087,0.310056,0.916000, ,,
960,0.095895,0.310221,0.916000, ,,
961,0.095805,0.310463,0.916000, ,,
962,0.095617,0.310238,0.916000, ,,
963,0.095498,0.310121,0.915000, ,,
964,0.095327,0.310145,0.916000, ,,
965,0.095185,0.310171,0.916000, ,,
966,0.095050,0.310027,0.916000, ,,
967,0.094910,0.310270,0.916000, ,,
968,0.094794,0.310579,0.916000, ,,
969,0.094599,0.310762,0.916000, ,,
970,0.094481,0.310682,0.916000, ,,
971,0.094304,0.310525,0.916000, ,,
972,0.094175,0.310379,0.916000, ,,
973,0.094072,0.310612,0.916000, ,,
974,0.093892,0.310601,0.916000, ,,
975,0.093748,0.310670,0.916000, ,,
976,0.093592,0.310761,0.916000, ,,
977,0.093455,0.310785,0.916000, ,,
978,0.093304,0.310814,0.916000, ,,
979,0.093175,0.310965,0.916000, ,,
980,0.093042,0.310982,0.916000, ,,
981,0.092903,0.311031,0.916000, ,,
982,0.092748,0.311138,0.916000, ,,
983,0.092671,0.310863,0.915000, ,,
984,0.092460,0.311000,0.916000, ,,
985,0.092320,0.311161,0.916000, ,,
986,0.092194,0.311258,0.916000, ,,
987,0.092062,0.311148,0.916000, ,,
988,0.091913,0.311079,0.916000, ,,
989,0.091768,0.311309,0.916000, ,,
990,0.091617,0.311349,0.915000, ,,
991,0.091494,0.311514,0.915000, ,,
992,0.091356,0.311453,0.916000, ,,
993,0.091212,0.311529,0.916000, ,,
994,0.091082,0.311586,0.915000, ,,
995,0.090929,0.311606,0.915000, ,,
996,0.090787,0.311359,0.915000, ,,
997,0.090666,0.311627,0.915000, ,,
998,0.090498,0.311590,0.915000, ,,
999,0.090391,0.311751,0.915000, ,,
1000,0.090269,0.311792,0.916000, ,,
